2024-25,l/lankike01,10/11/2024,VAN,,PHI,O,2,31,29,0.935,0,65
2024-25,l/lankike01,10/17/2024,VAN,@,FLA,W,2,28,26,0.929,0,62.15
2024-25,l/lankike01,10/19/2024,VAN,@,PHI,W,0,26,26,1,1,59.88333333333333
2024-25,l/lankike01,10/22/2024,VAN,@,CHI,W,3,34,31,0.912,0,60
2024-25,l/lankike01,10/26/2024,VAN,,PIT,W,3,24,21,0.875,0,60
2024-25,l/lankike01,10/28/2024,VAN,,CAR,O,4,32,28,0.875,0,60.31666666666667
2024-25,l/lankike01,11/2/2024,VAN,@,SJS,W,2,23,21,0.913,0,59.983333333333334
2024-25,l/lankike01,11/5/2024,VAN,@,ANA,W,1,22,21,0.955,0,60
2024-25,l/lankike01,11/7/2024,VAN,@,LAK,W,2,28,26,0.929,0,60
2024-25,l/lankike01,11/9/2024,VAN,,EDM,L,7,27,20,0.741,0,51.083333333333336
2024-25,l/lankike01,11/12/2024,VAN,,CGY,W,1,29,28,0.966,0,59.53333333333333
2024-25,l/lankike01,11/14/2024,VAN,,NYI,L,4,31,27,0.871,0,57.2
2024-25,l/lankike01,11/17/2024,VAN,,NSH,L,4,21,17,0.81,0,58.85
2024-25,l/lankike01,11/23/2024,VAN,@,OTT,W,3,29,26,0.897,0,58.333333333333336
2024-25,l/lankike01,11/26/2024,VAN,@,BOS,W,0,33,33,1,1,60
2024-25,l/lankike01,11/29/2024,VAN,@,BUF,W,3,34,31,0.912,0,63.1
2024-25,l/lankike01,12/1/2024,VAN,@,DET,W,4,31,27,0.871,0,64
2024-25,l/lankike01,12/3/2024,VAN,@,MIN,O,3,29,26,0.897,0,63.9
2024-25,b/blomqjo01,10/10/2024,PIT,@,DET,W,3,32,29,0.906,0,59.766666666666666
2024-25,b/blomqjo01,10/12/2024,PIT,@,TOR,L,3,32,29,0.906,0,58.85
2024-25,b/blomqjo01,10/16/2024,PIT,,BUF,W,2,28,26,0.929,0,49
2024-25,b/blomqjo01,10/18/2024,PIT,,CAR,L,4,38,34,0.895,0,60
2024-25,b/blomqjo01,10/25/2024,PIT,@,EDM,L,4,50,46,0.92,0,59.93333333333333
2024-25,b/blomqjo01,10/29/2024,PIT,,MIN,L,4,39,35,0.897,0,58.81666666666667
2024-25,b/blomqjo01,11/8/2024,PIT,@,WSH,W,2,34,32,0.941,0,59.583333333333336
2024-25,b/blomqjo01,11/11/2024,PIT,,DAL,L,3,8,5,0.625,0,10.266666666666667
2024-25,v/varlasi01,10/10/2024,NYI,,UTA,O,5,26,21,0.808,0,62.3
2024-25,v/varlasi01,10/12/2024,NYI,@,DAL,L,2,26,24,0.923,0,57.05
2024-25,v/varlasi01,10/19/2024,NYI,,MTL,W,3,24,21,0.875,0,64.26666666666667
2024-25,v/varlasi01,10/26/2024,NYI,,FLA,L,5,28,23,0.821,0,58.233333333333334
2024-25,v/varlasi01,10/30/2024,NYI,@,CBJ,L,1,25,24,0.96,0,57.38333333333333
2024-25,v/varlasi01,11/7/2024,NYI,@,OTT,W,2,30,28,0.933,0,60
2024-25,v/varlasi01,11/14/2024,NYI,@,VAN,W,2,26,24,0.923,0,59.81666666666667
2024-25,v/varlasi01,11/19/2024,NYI,@,CGY,O,1,31,30,0.968,0,64.78333333333333
2024-25,v/varlasi01,11/25/2024,NYI,,DET,L,3,20,17,0.85,0,57.233333333333334
2024-25,v/varlasi01,11/29/2024,NYI,@,WSH,O,5,26,21,0.808,0,61.333333333333336
2024-25,s/shestig01,10/9/2024,NYR,@,PIT,W,0,31,31,1,1,60
2024-25,s/shestig01,10/12/2024,NYR,,UTA,O,6,26,20,0.769,0,64.03333333333333
2024-25,s/shestig01,10/14/2024,NYR,,DET,W,1,32,31,0.969,0,59.8
2024-25,s/shestig01,10/19/2024,NYR,@,TOR,W,1,35,34,0.971,0,59.8
2024-25,s/shestig01,10/22/2024,NYR,@,MTL,W,2,23,21,0.913,0,60
2024-25,s/shestig01,10/24/2024,NYR,,FLA,L,3,29,26,0.897,0,56.95
2024-25,s/shestig01,10/29/2024,NYR,@,WSH,L,4,45,41,0.911,0,58.9
2024-25,s/shestig01,11/1/2024,NYR,,OTT,W,1,41,40,0.976,0,60
2024-25,s/shestig01,11/3/2024,NYR,,NYI,W,2,37,35,0.946,0,60
2024-25,s/shestig01,11/7/2024,NYR,,BUF,L,5,12,7,0.583,0,33.18333333333333
2024-25,s/shestig01,11/12/2024,NYR,,WPG,L,5,32,27,0.844,0,58.233333333333334
2024-25,s/shestig01,11/14/2024,NYR,,SJS,W,2,27,25,0.926,0,59.516666666666666
2024-25,s/shestig01,11/19/2024,NYR,@,VAN,W,3,24,21,0.875,0,59.63333333333333
2024-25,s/shestig01,11/21/2024,NYR,@,CGY,L,3,49,46,0.939,0,57.85
2024-25,s/shestig01,11/25/2024,NYR,,STL,L,4,43,39,0.907,0,59.53333333333333
2024-25,s/shestig01,11/27/2024,NYR,@,CAR,L,4,31,27,0.871,0,57.7
2024-25,s/shestig01,11/29/2024,NYR,@,PHI,L,2,34,32,0.941,0,57.86666666666667
2024-25,s/shestig01,12/2/2024,NYR,,NJD,L,5,28,23,0.821,0,59.96666666666667
2024-25,h/hussovi01,10/10/2024,DET,,PIT,L,4,14,10,0.714,0,25.466666666666665
2024-25,h/hussovi01,11/9/2024,DET,,NYR,L,3,23,20,0.87,0,59.55
2024-25,h/hussovi01,12/1/2024,DET,,VAN,O,3,18,15,0.833,0,37.36666666666667
2024-25,h/hussovi01,12/3/2024,DET,@,BOS,O,3,35,32,0.914,0,62.25
2024-25,q/quickjo01,10/17/2024,NYR,@,DET,W,2,31,29,0.935,0,59.21666666666667
2024-25,q/quickjo01,10/26/2024,NYR,,ANA,W,1,33,32,0.97,0,60
2024-25,q/quickjo01,11/7/2024,NYR,,BUF,,1,10,9,0.9,0,25.95
2024-25,q/quickjo01,11/9/2024,NYR,@,DET,W,0,37,37,1,1,60
2024-25,q/quickjo01,11/17/2024,NYR,@,SEA,W,0,24,24,1,1,60
2024-25,q/quickjo01,11/23/2024,NYR,@,EDM,L,6,40,34,0.85,0,59.11666666666667
2024-25,q/quickjo01,11/30/2024,NYR,,MTL,W,3,28,25,0.893,0,60
2024-25,p/peretya01,11/30/2024,CAR,@,FLA,,1,7,6,0.857,0,8.2
2024-25,s/sarosju01,10/12/2024,NSH,@,DET,L,2,21,19,0.905,0,57.35
2024-25,s/sarosju01,10/15/2024,NSH,,SEA,L,6,34,28,0.824,0,57.083333333333336
2024-25,s/sarosju01,10/17/2024,NSH,,EDM,L,3,35,32,0.914,0,57.983333333333334
2024-25,s/sarosju01,10/19/2024,NSH,,DET,L,3,22,19,0.864,0,58.5
2024-25,s/sarosju01,10/22/2024,NSH,,BOS,W,0,33,33,1,1,59.93333333333333
2024-25,s/sarosju01,10/25/2024,NSH,@,CHI,W,2,29,27,0.931,0,59.96666666666667
2024-25,s/sarosju01,10/28/2024,NSH,@,TBL,O,3,27,24,0.889,0,63.36666666666667
2024-25,s/sarosju01,10/31/2024,NSH,,EDM,L,5,29,24,0.828,0,59.93333333333333
2024-25,s/sarosju01,11/2/2024,NSH,,COL,W,2,31,29,0.935,0,60
2024-25,s/sarosju01,11/4/2024,NSH,,LAK,L,2,26,24,0.923,0,58.95
2024-25,s/sarosju01,11/6/2024,NSH,@,WSH,L,3,36,33,0.917,0,58.5
2024-25,s/sarosju01,11/9/2024,NSH,,UTA,W,0,27,27,1,1,59.8
2024-25,s/sarosju01,11/11/2024,NSH,@,COL,O,3,32,29,0.906,0,62.733333333333334
2024-25,s/sarosju01,11/15/2024,NSH,@,CGY,L,1,32,31,0.969,0,59.13333333333333
2024-25,s/sarosju01,11/17/2024,NSH,@,VAN,W,3,27,24,0.889,0,60
2024-25,s/sarosju01,11/20/2024,NSH,@,SEA,L,2,36,34,0.944,0,58.583333333333336
2024-25,s/sarosju01,11/23/2024,NSH,,WPG,W,1,24,23,0.958,0,60
2024-25,s/sarosju01,11/25/2024,NSH,@,NJD,L,4,30,26,0.867,0,39.88333333333333
2024-25,s/sarosju01,11/27/2024,NSH,,PHI,O,3,23,20,0.87,0,62.516666666666666
2024-25,s/sarosju01,11/29/2024,NSH,,TBL,O,3,28,25,0.893,0,61.016666666666666
2024-25,s/sarosju01,Date,Tm,,Opp,DEC,GA,SA,SV,SV%,SO,
2024-25,s/sarosju01,11/30/2024,NSH,@,MIN,O,3,28,25,0.893,0,60.766666666666666
2024-25,g/georgal01,10/9/2024,COL,@,VEG,L,5,16,11,0.688,0,40
2024-25,g/georgal01,10/12/2024,COL,,CBJ,,3,9,6,0.667,0,21.933333333333334
2024-25,g/georgal01,10/14/2024,COL,,NYI,L,5,36,31,0.861,0,56.63333333333333
2024-25,g/georgal01,10/16/2024,COL,,BOS,L,4,25,21,0.84,0,57.71666666666667
2024-25,g/georgal01,10/18/2024,COL,,ANA,W,3,19,16,0.842,0,64.31666666666666
2024-25,g/georgal01,10/28/2024,COL,,CHI,L,3,24,21,0.875,0,58.11666666666667
2024-25,g/georgal01,11/7/2024,COL,@,WPG,L,1,28,27,0.964,0,57.15
2024-25,g/georgal01,11/9/2024,COL,,CAR,W,4,31,27,0.871,0,60
2024-25,g/georgal01,11/11/2024,COL,,NSH,W,2,30,28,0.933,0,62.78333333333333
2024-25,g/georgal01,11/13/2024,COL,,LAK,W,2,15,13,0.867,0,60
2024-25,g/georgal01,11/21/2024,COL,@,WSH,W,1,29,28,0.966,0,60
2024-25,g/georgal01,11/23/2024,COL,@,FLA,W,4,31,27,0.871,0,60
2024-25,g/georgal01,11/25/2024,COL,@,TBL,,3,17,14,0.824,0,29.95
2024-25,g/georgal01,11/27/2024,COL,,VEG,W,1,19,18,0.947,0,64.88333333333334
2024-25,g/georgal01,11/29/2024,COL,@,DAL,L,4,23,19,0.826,0,57.2
2024-25,g/georgal01,11/30/2024,COL,,EDM,L,3,31,28,0.903,0,58.38333333333333
2024-25,g/georgal01,12/3/2024,COL,@,BUF,,4,8,4,0.5,0,11.816666666666666
2024-25,v/vladada01,10/9/2024,CGY,@,VAN,W,5,24,19,0.792,0,61.55
2024-25,v/vladada01,10/13/2024,CGY,@,EDM,W,1,26,25,0.962,0,60
2024-25,v/vladada01,10/19/2024,CGY,@,SEA,O,2,23,21,0.913,0,60.8
2024-25,v/vladada01,10/24/2024,CGY,,CAR,L,3,42,39,0.929,0,59.56666666666667
2024-25,v/vladada01,10/28/2024,CGY,@,VEG,L,5,38,33,0.868,0,60
2024-25,v/vladada01,11/1/2024,CGY,,NJD,W,0,22,22,1,1,59.983333333333334
2024-25,v/vladada01,11/3/2024,CGY,,EDM,L,3,30,27,0.9,0,58.35
2024-25,v/vladada01,11/9/2024,CGY,@,BUF,O,2,19,17,0.895,0,65
2024-25,v/vladada01,11/12/2024,CGY,@,VAN,L,3,32,29,0.906,0,57.6
2024-25,v/vladada01,11/23/2024,CGY,,MIN,W,3,23,20,0.87,0,64.63333333333334
2024-25,v/vladada01,11/27/2024,CGY,@,DET,O,2,27,25,0.926,0,63.583333333333336
2024-25,v/vladada01,11/30/2024,CGY,@,PIT,L,6,43,37,0.86,0,60
2024-25,v/vladada01,12/3/2024,CGY,,CBJ,W,0,16,16,1,1,60
2024-25,c/copleph01,10/16/2024,LAK,@,TOR,,2,12,10,0.833,0,27.483333333333334
2024-25,f/forsban01,10/14/2024,OTT,,LAK,,3,9,6,0.667,0,26.25
2024-25,f/forsban01,10/17/2024,OTT,,NJD,L,3,35,32,0.914,0,57.833333333333336
2024-25,f/forsban01,10/19/2024,OTT,,TBL,W,4,29,25,0.862,0,60
2024-25,f/forsban01,10/22/2024,OTT,@,UTA,W,0,31,31,1,1,60
2024-25,f/forsban01,10/27/2024,OTT,@,COL,L,4,29,25,0.862,0,53.13333333333333
2024-25,f/forsban01,11/2/2024,OTT,,SEA,W,0,22,22,1,1,59.46666666666667
2024-25,f/forsban01,11/7/2024,OTT,,NYI,L,3,24,21,0.875,0,58.5
2024-25,f/forsban01,11/16/2024,OTT,@,CAR,L,3,27,24,0.889,0,59.68333333333333
2024-25,f/forsban01,11/25/2024,OTT,,CGY,W,3,27,24,0.889,0,59.75
2024-25,f/forsban01,11/30/2024,OTT,@,LAK,L,4,26,22,0.846,0,58.416666666666664
2024-25,s/samsoil01,10/13/2024,VEG,,ANA,W,1,23,22,0.957,0,60
2024-25,s/samsoil01,10/19/2024,VEG,@,FLA,O,4,49,45,0.918,0,64.71666666666667
2024-25,s/samsoil01,10/22/2024,VEG,,LAK,W,1,35,34,0.971,0,60
2024-25,s/samsoil01,10/26/2024,VEG,,SJS,W,3,26,23,0.885,0,60
2024-25,s/samsoil01,10/30/2024,VEG,@,LAK,L,6,27,21,0.778,0,60
2024-25,s/samsoil01,11/17/2024,VEG,,WSH,L,4,24,20,0.833,0,57.416666666666664
2024-25,s/samsoil01,11/21/2024,VEG,@,OTT,W,2,40,38,0.95,0,59.86666666666667
2024-25,s/samsoil01,11/25/2024,VEG,@,PHI,W,4,36,32,0.889,0,64.93333333333334
2024-25,s/samsoil01,11/30/2024,VEG,,UTA,L,6,28,22,0.786,0,60
2024-25,d/desmica01,10/13/2024,DAL,,SEA,W,0,25,25,1,1,59.65
2024-25,d/desmica01,10/17/2024,DAL,@,WSH,L,3,26,23,0.885,0,57.95
2024-25,d/desmica01,10/24/2024,DAL,@,BOS,W,2,27,25,0.926,0,59.93333333333333
2024-25,d/desmica01,11/2/2024,DAL,@,FLA,L,3,24,21,0.875,0,59.31666666666667
2024-25,d/desmica01,11/9/2024,DAL,@,WPG,,0,10,10,1,0,30.65
2024-25,d/desmica01,11/18/2024,DAL,,ANA,L,4,27,23,0.852,0,57.36666666666667
2024-25,d/desmica01,11/27/2024,DAL,@,CHI,L,6,26,20,0.769,0,59.4
2024-25,d/desmica01,12/2/2024,DAL,@,UTA,W,1,37,36,0.973,0,60
2024-25,g/gibsojo02,11/10/2024,ANA,,CBJ,W,2,40,38,0.95,0,60
2024-25,g/gibsojo02,11/15/2024,ANA,,DET,W,4,25,21,0.84,0,59.7
2024-25,g/gibsojo02,11/19/2024,ANA,@,CHI,W,2,20,18,0.9,0,60
2024-25,g/gibsojo02,11/22/2024,ANA,,BUF,O,3,32,29,0.906,0,64
2024-25,g/gibsojo02,11/27/2024,ANA,@,SEA,W,2,44,42,0.955,0,60
2024-25,g/gibsojo02,11/29/2024,ANA,,LAK,L,2,18,16,0.889,0,58.483333333333334
2024-25,v/vejmeka01,10/14/2024,UTA,@,NJD,L,3,32,29,0.906,0,58.18333333333333
2024-25,v/vejmeka01,10/22/2024,UTA,,OTT,,0,14,14,1,0,39.96666666666667
2024-25,v/vejmeka01,10/24/2024,UTA,,COL,L,5,26,21,0.808,0,60
2024-25,v/vejmeka01,11/5/2024,UTA,@,WPG,L,2,27,25,0.926,0,59.833333333333336
2024-25,v/vejmeka01,11/13/2024,UTA,,CAR,W,1,50,49,0.98,0,60
2024-25,v/vejmeka01,11/15/2024,UTA,,VEG,L,3,28,25,0.893,0,59.35
2024-25,v/vejmeka01,11/18/2024,UTA,,WSH,,2,11,9,0.818,0,34.36666666666667
2024-25,v/vejmeka01,11/21/2024,UTA,@,BOS,L,1,31,30,0.968,0,58.28333333333333
2024-25,v/vejmeka01,11/23/2024,UTA,@,PIT,W,1,28,27,0.964,0,59.8
2024-25,v/vejmeka01,11/24/2024,UTA,@,TOR,L,3,35,32,0.914,0,58.4
2024-25,v/vejmeka01,11/26/2024,UTA,@,MTL,W,2,13,11,0.846,0,64.1
2024-25,v/vejmeka01,11/29/2024,UTA,,EDM,O,4,32,28,0.875,0,61.3
2024-25,v/vejmeka01,12/2/2024,UTA,,DAL,L,2,21,19,0.905,0,57.8
2024-25,k/kahkoka01,10/30/2024,COL,,TBL,L,4,20,16,0.8,0,58.266666666666666
2024-25,b/bobrose01,10/8/2024,FLA,,BOS,W,4,28,24,0.857,0,60
2024-25,b/bobrose01,10/10/2024,FLA,@,OTT,L,2,30,28,0.933,0,58.56666666666667
2024-25,b/bobrose01,10/14/2024,FLA,@,BOS,W,3,27,24,0.889,0,59.96666666666667
2024-25,b/bobrose01,10/17/2024,FLA,,VAN,O,3,33,30,0.909,0,62.15
2024-25,b/bobrose01,10/19/2024,FLA,,VEG,W,3,26,23,0.885,0,64.71666666666667
2024-25,b/bobrose01,10/22/2024,FLA,,MIN,L,5,16,11,0.688,0,40
2024-25,b/bobrose01,10/24/2024,FLA,@,NYR,W,1,25,24,0.96,0,60
2024-25,b/bobrose01,10/28/2024,FLA,@,BUF,W,2,28,26,0.929,0,60
2024-25,b/bobrose01,11/1/2024,FLA,@,DAL,W,4,36,32,0.889,0,60
2024-25,b/bobrose01,11/7/2024,FLA,,NSH,W,2,18,16,0.889,0,59.7
2024-25,b/bobrose01,11/9/2024,FLA,,PHI,W,3,37,34,0.919,0,65
2024-25,b/bobrose01,11/14/2024,FLA,,NJD,L,5,28,23,0.821,0,57.95
2024-25,b/bobrose01,11/16/2024,FLA,,WPG,W,0,27,27,1,1,59.7
2024-25,b/bobrose01,11/19/2024,FLA,@,WPG,L,4,25,21,0.84,0,58.13333333333333
2024-25,b/bobrose01,11/23/2024,FLA,,COL,L,6,24,18,0.75,0,59.55
2024-25,b/bobrose01,11/27/2024,FLA,,TOR,W,1,24,23,0.958,0,60
2024-25,b/bobrose01,11/29/2024,FLA,@,CAR,W,3,31,28,0.903,0,60
2024-25,k/kolosal01,10/27/2024,PHI,,MTL,L,4,24,20,0.833,0,58.166666666666664
2024-25,k/kolosal01,11/2/2024,PHI,,BOS,L,2,22,20,0.909,0,51.416666666666664
2024-25,k/kolosal01,11/5/2024,PHI,@,CAR,L,5,34,29,0.853,0,58.9
2024-25,k/kolosal01,11/18/2024,PHI,,COL,L,3,29,26,0.897,0,57.916666666666664
2024-25,k/kolosal01,11/23/2024,PHI,,CHI,W,2,21,19,0.905,0,61.1
2024-25,k/kolosal01,11/27/2024,PHI,@,NSH,W,2,27,25,0.926,0,60.06666666666667
2024-25,k/kolosal01,11/30/2024,PHI,@,STL,W,2,27,25,0.926,0,60.46666666666667
2024-25,a/anderfr01,10/11/2024,CAR,,TBL,L,2,21,19,0.905,0,58.13333333333333
2024-25,a/anderfr01,10/18/2024,CAR,@,PIT,W,1,26,25,0.962,0,59.483333333333334
2024-25,a/anderfr01,10/22/2024,CAR,@,EDM,W,2,35,33,0.943,0,64.81666666666666
2024-25,a/anderfr01,10/26/2024,CAR,@,SEA,W,1,19,18,0.947,0,60
2024-25,t/tarasda02,10/12/2024,CBJ,@,COL,W,4,30,26,0.867,0,60
2024-25,t/tarasda02,10/17/2024,CBJ,,BUF,W,4,24,20,0.833,0,59.85
2024-25,t/tarasda02,10/19/2024,CBJ,,MIN,L,3,34,31,0.912,0,58.5
2024-25,t/tarasda02,10/22/2024,CBJ,,TOR,W,2,28,26,0.929,0,58.916666666666664
2024-25,t/tarasda02,10/26/2024,CBJ,@,NSH,O,4,33,29,0.879,0,61.11666666666667
2024-25,t/tarasda02,11/2/2024,CBJ,@,WSH,L,7,22,15,0.682,0,60
2024-25,t/tarasda02,11/10/2024,CBJ,@,ANA,L,3,29,26,0.897,0,58.11666666666667
2024-25,t/tarasda02,11/16/2024,CBJ,@,MTL,L,5,30,25,0.833,0,59.13333333333333
2024-25,p/portier01,11/29/2024,LAK,@,ANA,W,1,29,28,0.966,0,58.61666666666667
2024-25,v/vasilan02,10/11/2024,TBL,@,CAR,W,1,21,20,0.952,0,60
2024-25,v/vasilan02,10/15/2024,TBL,,VAN,W,1,27,26,0.963,0,60
2024-25,v/vasilan02,10/17/2024,TBL,,VEG,W,3,25,22,0.88,0,60
2024-25,v/vasilan02,10/19/2024,TBL,@,OTT,L,5,28,23,0.821,0,57.93333333333333
2024-25,v/vasilan02,10/21/2024,TBL,@,TOR,L,4,14,10,0.714,0,29.516666666666666
2024-25,v/vasilan02,10/24/2024,TBL,,MIN,L,3,17,14,0.824,0,58.93333333333333
2024-25,v/vasilan02,10/26/2024,TBL,,WSH,W,0,32,32,1,1,60
2024-25,v/vasilan02,10/28/2024,TBL,,NSH,W,2,37,35,0.946,0,63.36666666666667
